date,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2010-08-14,0.067,315.84876119402986,58.35317910447761,5.412708716838255,2.905966040031082,1.0,0.00011043067487650819,2.0402109304897987e-05,9.00285655716102e-05
2010-08-15,0.06529,743.5756317965999,217.86310307857252,3.413040672281385,0.08447371895467201,1.0,0.0002523945364825512,7.395005237773585e-05,0.00017844448410481536
2010-08-16,0.0655,2377.5975114503817,691.9973129770991,3.4358478954513885,1.4654850959690195,1.0,0.0008071012356167076,0.00023490598541489678,0.0005721952502018108
2010-08-17,0.07,1782.6917285714285,79.1796,22.514533144540117,20.011480412249117,1.0,0.0006448660378629056,2.8642212286746383e-05,0.0006162238255761592
2010-08-18,0.068,1893.6814705882352,400.9780147058823,4.722656607438321,1.775560671188267,32.178454154277354,0.0006634934276865178,0.00014049156710684756,0.0005230018605796703
2010-08-19,0.0667,410.4915892053973,229.3150074962519,1.7900772988532236,1.6548017354905156,4.155988588559548,0.0001407403200928852,7.862248193586255e-05,6.211783815702266e-05
2010-08-20,0.0655,427.3403816793893,469.66140458015263,0.9098903540123855,0.13236114326173185,25.752368772265815,0.00014342952923215236,0.00015763386060712104,-1.4204331374968672e-05
2010-08-21,0.0664,2133.732921686747,615.4673042168675,3.466850159330153,0.5849874943698238,57.19309300648883,0.0007234906504166673,0.00020868818009615287,0.0005148024703205144
2010-08-22,0.066,1277.3101818181817,41.23236363636364,30.97834005062219,1.258721577689065,123.70696744890235,0.0004287911214458779,1.3841642926805748e-05,0.00041494947851907215
2010-08-23,0.06491,79.16293329225081,213.91314127253122,0.3700704539296866,0.35045897545030924,0.7307260479041917,2.6042646302711408e-05,7.037213056641237e-05,-4.4329484263700966e-05
2010-08-24,0.065,386.49446153846156,98.28398461538461,3.932425644431623,1.708839700353258,19.690215189873417,0.00012686641809733865,3.226161905361987e-05,9.460479904371878e-05
