date,event,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2010-07-31,,0.06785,1494.0406636766054,126.23943531690703,11.8349758134296,7.434837786775228,1.0,0.0005593967504968,4.726640420017169e-05,0.0005121303462966
2010-08-01,,0.0611,2440.462284267659,930.7846104169984,2.621940948480351,2.1430231764222025,1.0,0.0008191331910568,0.0003124148129772,0.0005067183780796
2010-08-02,,0.06010568,191.57823851836216,1665.464355716545,0.1150299241534581,0.0938605491005501,1.0,6.303500831937001e-05,0.000547987915173,-0.0004849529068537
2010-08-03,,0.06,879.380376591335,1302.3828005907935,0.6752088373651939,0.2389774665736291,1.0,0.0002878009719096,0.0004262399364212,-0.0001384389645116
2010-08-04,,0.0572824939363675,508.1156240626395,477.4251328511996,1.0642833590015577,0.1832446717744753,1.0,0.0001581608375766,0.000148607827266,9.55301031058299e-06
2010-08-05,,0.061,980.1560138634349,1037.9086238345408,0.944356749096332,0.8626903048082137,1.0,0.0003237289424953,0.000342803652121,-1.9074709625663733e-05
2010-08-06,,0.0623,1370.388897337539,162.13455795298182,8.45217031235836,2.9681234132502627,1.0,0.0004609315225755,5.453410254896995e-05,0.0004063974200265
2010-08-07,,0.059,782.8559577361922,720.1788507898843,1.0870299188563566,0.2494906514372953,1.0,0.0002487476340753,0.0002288323713638,1.9915262711502222e-05
2010-08-08,,0.0609,539.9980989396911,37.54319317676949,14.383382265785116,4.4200347249166425,1.0,0.0001765014697406,1.2271207597709388e-05,0.0001642302621429
2010-08-09,,0.0707,8288.845574933968,178.84508546744237,46.34651018376963,41.29265607409168,1.0,0.0031243515031774,6.741287511808286e-05,0.0030569386280593
2010-08-10,,0.07,1721.5510333799464,294.6818678129547,5.842066382152422,3.653497447689608,1.0,0.0006398657626413,0.0001095273009215,0.0005303384617198
2010-08-11,,0.067,1286.527099611684,1277.6419946968974,1.006954299366854,0.5533691338487247,1.0,0.0004557924153752,0.0004526445893937,3.147825981430932e-06
2010-08-12,,0.07,714.4244993682211,58.96298919724487,12.1164905154029,9.912308625954273,1.0,0.0002633189628675,2.173227986542961e-05,0.0002415866830021
2010-08-13,,0.0645,2086.965690664744,1040.3862109219735,2.005952855541317,0.3116749818600235,1.0,0.0007059376459213,0.0003519213544681,0.0003540162914531
2010-08-14,,0.067,315.8487570599212,58.35317327422817,5.412709186792702,2.9059654163883306,1.0,0.0001104250131582,2.040106152898373e-05,9.002395162926972e-05
2010-08-15,,0.06529,743.5756313237089,217.86311062956747,3.413040551817008,0.0844737442387615,1.0,0.000252394045515,7.39499111373646e-05,0.0001784441343777
2010-08-16,,0.0655,2377.5975092706394,691.9973194961061,3.435847859933825,1.4654851052715594,1.0,0.0008071471536643,0.0002349193522439,0.0005722278014204
2010-08-17,,0.07,1782.691731010506,79.17960340665692,22.51453220666963,20.01147592178476,1.0,0.0006448587150647,2.8641888232245844e-05,0.0006162168268324
2010-08-18,,0.068,1893.6814711045288,400.97801173003177,4.722656643775013,1.7755606917700388,32.17845008402645,0.0006635371468724,0.0001405008233548,0.0005230363235176
2010-08-19,,0.0667,410.4915925613881,229.31500643886525,1.7900773217422388,1.6548017152136427,4.155989932439807,0.0001407492675871,7.862747931478658e-05,6.212178827236986e-05
2010-08-20,,0.0655,427.3403822331622,469.6614062342125,0.9098903519870112,0.1323611268550888,25.75236703397821,0.0001434262346871,0.0001576302401425,-1.4204005455451008e-05
2010-08-21,,0.0664,2133.7329184368964,615.4673028317469,3.4668501618520664,0.5849875225437402,57.19310410896579,0.0007234717862314,0.0002086827386404,0.000514789047591
2010-08-22,,0.066,1277.3101784495932,41.23237110113524,30.978334360558407,1.258721447779502,123.70698470575792,0.0004287704151881,1.384097705827825e-05,0.0004149294381298
2010-08-23,,0.06491,79.16293504712759,213.91313754488093,0.3700704685822229,0.3504589743973477,0.7307256649975648,2.6044316402678133e-05,7.037664070428674e-05,-4.4332324301608607e-05
2010-08-24,,0.065,386.49445895760624,98.28398202657696,3.932425721752852,1.7088397816559842,19.690219612795723,0.0001268701982907,3.2262579707222015e-05,9.460761858355944e-05
2010-08-25,,0.0648,108.0881394171208,27.69450823446028,3.902872674324173,1.8582923481337696,4588.374575549801,3.524621098878534e-05,9.030838033907583e-06,2.621537295487776e-05
2010-08-26,,0.064,133.70114397194283,188.26466090545043,0.7101765319572626,0.2402245596308198,10.78477256914183,4.291567409641708e-05,6.04295863989486e-05,-1.751391230253152e-05
2010-08-27,,0.065,990.7428632903792,132.8269402347161,7.45889999076735,5.405896072277145,11.471989414188643,0.0003219921075783,4.316884634154276e-05,0.0002788232612368
2010-08-28,,0.0645982546728972,52.80678590009092,131.2524175435801,0.4023300057125222,0.2270270921807679,3.0504477724271104,1.700989835447873e-05,4.227847317615394e-05,-2.526857482167521e-05
2010-08-29,,0.064,165.9322035608161,269.6059189977312,0.6154620201873702,0.0314905482177121,7.349064774633376,5.281958619683435e-05,8.582103275967224e-05,-3.3001446562837894e-05
2010-08-30,,0.06497,264.56113111435434,68.61204544115348,3.8558991998170433,1.5149006886424852,7.349064774633376,8.528085311166551e-05,2.211698197808489e-05,6.316387113358061e-05
2010-08-31,,0.06,919.0464745222048,2547.312729748988,0.3607905946486467,0.0254071881136704,1.186679784571351,0.000272975420968,0.000756603484173,-0.000483628063205
2010-09-01,,0.0629,467.9527768152908,588.0909518868871,0.7957149745526035,0.5276664680105316,5.1641424559660525,0.0001453595096788,0.0001826778612034,-3.731835152462955e-05
2010-09-02,,0.0634,439.3128917759354,241.83639046285865,1.8165706614092283,1.8615614918571253,1.6012368735772258,0.0001372043466868,7.552931994421157e-05,6.167502674263406e-05
2010-09-03,,0.06085,338.60365304261074,1013.481818167554,0.3340993858723877,0.0140191937312539,4.868872415454478,0.0001012694280213,0.0003031116856349,-0.0002018422576135
2010-09-04,,0.06238,165.3741542013131,348.2671605267198,0.4748485442934125,0.4509209534500309,2.344461977622253,5.056616863280592e-05,0.0001064890463296,-5.592287769679744e-05
2010-09-05,,0.06163975,1908.861756262773,592.4711084577131,3.2218647103853097,0.0491878187108574,120.99275859272991,0.0005750808676341,0.0001784931768799,0.0003965876907541
