date,btc_price,sth_cost_basis,ratio,rolling_std,lower_1sd,lower_2sd,zone
2022-10-16,19262.295619267,21537.533020416096,0.8943594236632242,0.24828798003820182,16802.188654439455,13107.979605266775,MILD_ACCUMULATION
2022-10-17,19548.6174791554,21492.221476959377,0.9095670961753485,0.24830459054673745,16766.561018850145,13079.967964232821,MILD_ACCUMULATION
2022-10-18,19330.8474645807,21418.32005448901,0.902537986891703,0.24832120909916522,16708.631196405753,13034.559001231812,MILD_ACCUMULATION
2022-10-19,19126.9220346171,21345.387108763047,0.8960681732853095,0.24833417559825216,16651.51961204495,12989.83728791159,MILD_ACCUMULATION
2022-10-20,19045.4680600591,21307.231783838663,0.8938499497858239,0.24834343607383727,16621.60074858897,12966.377530799075,MILD_ACCUMULATION
2022-10-21,19168.1408610375,21259.286214996704,0.9016361446564434,0.2483028011592766,16584.87270578641,12938.252013047733,MILD_ACCUMULATION
2022-10-22,19207.6963610599,21221.12434138513,0.905121521935637,0.2482579110434292,16555.844901426968,12916.186531434963,MILD_ACCUMULATION
2022-10-23,19569.7325849495,21201.66308763578,0.9230281843485204,0.24821223132564435,16541.417624920134,12905.520473136143,MILD_ACCUMULATION
2022-10-24,19332.8801797789,21175.81946352736,0.9129696356297952,0.24816295497503701,16522.068702752993,12891.05976222837,MILD_ACCUMULATION
2022-10-25,20086.601334111,21175.521355292563,0.9485764717235923,0.24810595250120585,16522.777921306206,12892.347992582969,MILD_ACCUMULATION
2022-10-26,20773.4264453863,21250.678010818152,0.9775418193627095,0.24804242926134606,16582.474290079957,12939.749660748643,MILD_ACCUMULATION
2022-10-27,20289.5828958237,21214.866266917943,0.9563851424066192,0.2479478943186549,16556.09448081198,12920.38615793708,MILD_ACCUMULATION
2022-10-28,20596.0509955165,21207.019392783262,0.9711902749768468,0.2478799579667987,16551.09515831642,12917.36221229026,MILD_ACCUMULATION
2022-10-29,20807.8630909117,21191.91320105551,0.9818775158948516,0.24780300549840487,16540.578265577566,12910.147694738112,MILD_ACCUMULATION
2022-10-30,20625.1357557588,21176.72360049151,0.9739531074240443,0.2477219091231944,16530.06304830779,12902.986766786184,MILD_ACCUMULATION
2022-10-31,20494.9257299831,21159.04981819932,0.9686127640927905,0.24762774263397183,16517.82265275921,12894.64638215141,MILD_ACCUMULATION
