,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2026-06-12,37605209537.10296,7420438473.84008,9226016900.19529,8903286672.18382,3597962719.88303,3379696323.6204696,1474035132.73805,551976167.66404,597390941.65449,334935533.48067003,2721300197.92275,780588043.071,1271594134.07906,1962602035.9737,788830278.85157,920580967.8748399,353633463.29911005,371197533.08084005,97037060.07308999,5043785.8979,1527911.13837,0.75996,148002330.25868,0.38131,30865303.21271,105540.7415,82513128.32905999,0.0,1346005.52574,12788289.509650001,5930899.33238,32526177.19337,32504759.025930002,63552.62125,4592128.03318,108641.45845,469844.52184,1683.30026,8579936.92445,1271090.80251,858553093.22633,0.0,86687594.1981,56994149.230529994,16829884.101719998,55537548.16877,4245.6879500000005,38683836.334539995,261424167.04741,516505.44969,2104059.69654,2326362.98141,24673184.23618,21924507.968799997,0.0,0.0,4766617.53375,0.0,0.39654,538615.15133,133421769.18946,4361982.01115,614658561.49103,52237.14373,3209328.26226,80973877.73888,10718848.20817,0,,841525.9676399999,63615873.36839,52842106.75007,433837203.34486,27698910.11834,0.0,265658162.54169,0.0,,,
2026-06-13,37629135810.39378,7397147294.90329,9235297562.62367,8952710250.03631,3581942579.12376,3394801009.18784,1456337634.81449,552878721.86488,593842974.17015,133381494.28249,2711901648.93996,778242616.6237199,1259286504.48494,1970163552.39823,789941886.01747,917027170.79446,353107006.47195995,371169906.83957005,96975516.91087,5043395.537529999,1606888.9767699998,0.7632,147992013.33411,0.38129,30916331.28132,113551.18376,83396653.65225999,0.0,549861.5626,12785921.25447,5930323.32051,32523757.01514,32558491.508989997,63547.8925,4591786.34686,88712.57989,469874.72401999997,1683.2312800000002,8473186.59014,1272134.45365,859273701.81191,0.0,87437092.48023,57058500.00353,16760136.765250001,54491673.20937,4245.460569999999,38680759.71337,261666981.51441,508207.7679,2103901.53717,2330207.1803099997,24671348.37939,21872054.67555,0.0,0.0,4518665.10129,0.0,0.39654,2433096.04802,133411841.68039,4478078.98051,616214526.38172,52228.32003,3209089.46588,82874278.16904,10080954.04214,0,,833524.68539,63611139.89709,52871360.99644,430946388.60605,27696849.12647,0.0,262873146.99629,0.0,,,
2026-06-14,38103544152.06775,7482898071.00793,9378454163.31616,9076161433.90981,3630322649.29613,3417569626.74069,1475190719.1357,554405291.8909,602981577.09983,135364019.42003,2793319518.08396,792009922.6102301,1266568184.9557,1993296374.95488,796936032.68813,929316290.87149,357449048.72406,376288103.79617,98266803.90704,5113092.40027,1627319.69293,0.77396,150029637.61396,0.38654,31342642.31066,115252.38206,84546627.14667,0.0,555729.75284,12962206.48773,6013457.9421999995,33011020.64722,33007461.42848,64499.95273,4653214.77768,88302.60495,470441.23270000005,1706.20902,8594114.88631,1290121.00658,872444744.19883,0.0,88592217.55025001,57789764.90898,16903722.5072,55049198.738129996,4303.61189,39214227.30611,264881838.65939,513220.17868,2132911.69562,2365117.02985,25011546.18059,22118519.09928,0.0,0.0,4513466.87465,0.0,0.402,2400592.9316,135251482.32324,4694196.210329999,624531520.50359,53032.53521,3253340.19605,84017046.97011,10223067.927819999,0,,844963.8883,64488285.78236,53547824.60571,436179287.19889,28111797.09227,0.0,266519223.35436,0.0,,,
2026-06-15,38660577787.56325,7627344551.51689,9557407272.015799,9232659890.85624,3693397104.02218,3480323054.55691,1515752418.4072702,565546062.51202,614328087.1547,137907989.72863,2847448755.38932,807124464.9655,1280843126.66445,2034297980.3337798,810956712.7640101,949715369.14836,364532479.77864,382776334.2075,99587574.28307,5215217.17341,1641046.2015200001,0.78477,153021172.40967,0.39321,31883059.0756,117418.42653,86236915.43608,0.0,565311.76805,13221347.45888,6132814.37702,33631427.24515,33667350.36243,65534.98189,4746243.71156,102523.68099,475487.01777000003,1739.67926,7913671.54444,1310823.54666,887127721.01368,0.0,90448416.21759,58976965.3589,17382845.204159997,56373207.23354,4388.6436300000005,39996088.96993,269664766.82079,520574.79729,2175552.51289,2409567.3509,25511587.03128,22560721.19484,0.0,0.0,4480225.01127,0.0,0.41004,2448586.54715,137955484.13864,4953851.92874,636914790.88446,54026.14763,3318382.27651,85696749.42978,10427451.47356,0,5313490.35149,757172.06005,65600207.26605,54613831.47205,444817701.22228,28640128.05933,0.0,271416858.43678,0.0,,,
2026-06-16,38816070286.174995,7710638447.13459,9638947854.45622,9343381884.93352,3741588764.0295,3532356568.98278,1536191052.23334,569518705.1562,625900192.39764,139184820.94348,2861571744.70217,816452469.7412,1284913561.93675,2044222493.73858,824227454.83444,949515416.68634,368162679.34607,387366321.66708,100692302.64804,5263398.6490899995,1656048.1903000001,0.78892,154864702.974,0.39834,32265402.42147,118506.12565,87035761.47941001,0.0,570639.02007,13343423.875109999,6188513.45857,33942970.08395,34014687.782180004,66390.16535,4795214.54203,96653.54833,452250.66120000003,1752.19524,8561064.642690001,1327928.83289,898136600.12637,0.0,91016833.62654,61386216.50113,17659561.594210003,56095052.66509999,4430.86015,40402101.59057,272757259.79468,521978.44309,2195392.9982,2431886.98312,25747912.21177,22460509.57908,0.0,0.0,4348190.20859,0.0,0.41401,2396800.43082,139233427.16308,5259951.48503,642758206.49631,54749.9238,3349121.92785,86490596.54528,7448468.1882,0,5292879.82711,703740.1916199999,66386888.13097,55107481.23497,446747159.21469,28905434.30722,0.0,283508239.16945,0.0,,,
2026-06-17,38280564030.36541,7649944204.32999,9547079395.16313,9252190045.92158,3691954895.29486,3496785127.10149,1505650904.24476,551420364.47375,616975024.55244,137825329.39408,2869788301.98128,807388732.50415,1260723218.9352,2028831091.00559,813358783.05758,942566223.74677,364273520.95231,384072382.00209004,98642739.03202999,5211838.48166,1512369.46962,0.7891,153380788.80319,0.39404,31950487.81037,126001.99073,86295678.70689,0.0,702738.38804,13212623.36685,6126409.39032,33654347.07992,33690261.04965,65673.58029,4743457.19035,67405.44734,501254.89589,1737.27624,8346671.992500001,1313595.77668,888708264.6401,0.0,90167750.69812,60837838.93146,17414851.89823,55636941.256759994,4139.09379,39965961.67533,269890696.46148,783710.03921,2176714.55185,2408152.20866,25496609.17036,22472572.93441,0.0,0.0,4214611.87449,0.0,0.41044,2370759.0356,137874490.4297,5407021.73672,636620349.54821,54211.1242,3320643.76498,85646436.84073,7511538.23526,0,5241220.67906,681100.24818,65738943.19998,54770027.36101,442330783.50944,28623313.43097,0.0,284481741.23307,0.0,,,
2026-06-18,37577484279.82908,7571308609.10298,9378616533.65868,9085640350.76099,3628057885.52882,3436517294.72727,1477680286.76769,535207094.64359003,600352644.01976,135331433.18326,2805403424.99619,792944575.27915,1236317144.9147098,1983296850.0275202,798304441.78081,923759027.15184,356923299.47159,376641725.30559,97912158.17762,5118475.039770001,1484419.48488,0.77586,150619788.30419,0.38691,31375334.43738,123733.77904,84634812.73897,0.0,689179.46512,12973451.57358,6020191.75487,33003226.90571,33038468.6146,64491.36418,4657588.7832,65229.33854,804935.73181,1706.00813,8801103.44102,1289816.41651,873049112.58435,0.0,88334629.90712,59384196.21584,17057609.10753,55066931.79099,4064.42522,39244214.274560004,265658566.48517,748559.59291,2133033.45471,2364558.71026,25035056.94603,22067817.24853,0.0,0.0,4126808.10445,0.0,0.40345,2317582.79253,135378618.24096,5570789.97918,625497280.45363,53327.7467,3256733.6116,77655581.43395,7380074.440529999,0,5146341.51115,654336.89572,64548904.446159996,53713435.25143,435208638.33146,28105160.06033,0.0,279487112.48294,0.0,,,
2026-06-19,36753432151.12285,7433262566.06617,9156918198.66217,8868240971.19286,3526467513.95883,3333986463.99469,1458533424.9006999,528990723.12492996,583726529.00459,132105671.35099,2734855911.90017,774633770.05423,1198805742.1441202,1979758012.08779,782488244.93987,900600347.4650301,348347109.88409,367666559.66743,95339294.60009,4984406.713810001,1429554.82247,0.75361,147015651.68048,0.37769,30553202.8918,130338.94446,82609517.55431001,0.0,668407.0274,12664295.75644,5872402.10391,32216784.53003,32251169.991499998,62948.10168,4546601.90956,66299.93205,773145.99696,1665.19634,8390289.25269,1259081.05143,855677180.87839,0.0,86188806.71904,57894468.21176,16909322.85145,53857740.555709995,3956.0643099999998,38292694.52072,260832548.62146,725334.23746,1888156.5338,2308212.98063,24438490.17483,21539738.94831,0.0,0.0,3998461.12573,0.0,0.39142,2269030.15666,131844850.21651,5686255.47862,610420342.53357,51914.34364,3178800.77635,75797302.4476,7197098.08862,0,5023697.40328,702140.26935,62863994.09541,52372844.64163,424346470.69448,27435435.01726,0.0,275037263.10562,0.0,,,
2026-06-20,37187542417.89614,7486956189.96563,9247004544.98378,8952441381.0839,3567437048.45438,3363186199.59157,1478753228.6134799,542588413.02127,587454599.8906701,133362257.09155,2793712633.78876,781503728.79648,1222424255.79943,2009607904.2522001,789711149.8474699,908744274.98587,351598954.33357996,371156943.14838,96163761.25696,5043464.53154,1442997.68444,0.76254,148397494.48474,0.38127,30915242.44121,131290.85336,83249855.12881,0.0,653733.5739,12784391.66117,5932343.216159999,32522611.63016,32557369.14494,0.0,4589761.81896,64569.76481,767464.45254,1679.91615,8353530.94083,1271033.23576,865026630.16008,0.0,86840887.34476,59066156.24831,17046134.69598,54241140.07057,3992.06676,38651465.33957,263306705.00375003,714670.29816,1669655.48034,2330123.96631,24670479.4809,21744211.99743,0.0,0.0,3392019.81943,0.0,0.39566,2284311.54113,133407143.05805,5878770.336410001,616671848.97782,52561.66273,3208976.44518,76516829.85993,7256733.34684,0,5071328.35304,708567.76518,63608899.69755,52858561.2807,426781012.45806,27648095.06686,0.0,275922552.71759,0.0,,,
2026-06-21,37598707777.59309,7540962923.48699,9351376414.91283,9048189342.92909,3610703843.32792,3403549025.1992,1483177286.1521099,538602785.96621,593126696.02824,134720509.46699,2822954460.3517,790757045.52264,1226372413.6410801,2034780125.94231,798264021.75115,914745722.0687001,355088255.50022995,375126441.012,97013842.84283,5097282.61024,1447007.40612,0.7711,149952725.38783,0.38516,31230197.53883,107327.73762,84243308.57662,0.0,658712.61226,12921110.1679,5994674.43123,32870443.44094,32889046.47726,0.0,4636413.68348,59870.14957,778551.30888,1700.46509,9413581.68119,1284627.03442,874529508.71949,0.0,87712256.14163,57642141.52274,17143822.20517,54835320.16973,4037.63623,39057663.72002,265898846.17714,720267.78911,1606729.14861,2353863.76553,24934332.16506,21965735.27068,0.0,0.0,3348622.82811,0.0,0.40097,2304211.89408,134833942.7605,6471397.318750001,623177172.8529,53072.65789,3241668.52228,77335183.2672,18041030.51622,0,5125617.07981,717793.1188699999,64256927.809640005,53394116.27539,433123670.52347,27978030.81976,0.0,278335720.1385,0.0,,,
2026-06-22,37284165692.00773,6713104111.691,9276273799.06093,8972901891.83447,3578082711.72039,3370198625.80079,1474853305.22362,532369713.07197,587978690.7985699,133664765.96292,2780766356.52359,784332725.59884,1223756077.67936,2016797576.43469,788468645.32736,910040507.38958,352120209.61298,372004979.50053,96098557.07802999,5054558.41548,1435658.53401,0.76844,148632822.50196,0.38214,30985894.22978,116203.34929,83584286.49703999,0.0,649889.72139,12813582.65088,5942145.426720001,32596936.68671,32631732.78701,0.0,4571869.27904,84663.15399,741612.68263,1675.54162,9456010.59182,1266107.57454,867924148.55372,0.0,87080148.13219,56874083.280319996,17130024.77013,54481914.90848,3882.42147,38715700.87522,263619989.72883,713824.33757,1590072.48988,2335446.20778,24726859.87331,21793904.017559998,0.0,0.0,3169330.02598,0.0,0.39743,2267775.93325,133712023.51574,6768080.59174,617802655.97807,52543.49689,3216310.04205,76220302.61697,18321519.15779,0,5082968.1123,571944.4582999999,63754267.34716,52974806.25787,429519544.5206,27759168.1148,0.0,275167915.69193,0.0,,,
2026-06-23,37468000906.752556,7506778325.73348,9297435050.86796,9024429515.71003,3587782469.16826,3415503512.95128,1489269331.60272,529759359.60801,580353953.6814001,134084713.84183,2811001144.88304,786518893.92012,1232562389.49952,2040338416.94681,789989722.08387,912427479.63798,352161824.24645,373170053.37106997,96268638.97409001,5070657.766960001,1440897.20981,0.76703,149333354.81535,0.38334,31082929.07474,123824.69246,84064277.36322999,0.0,661512.11945,12853555.0352,5963014.14331,31740667.2291,31775596.88274,0.0,4614550.30842,54894.63794,756041.6945600001,1694.19768,10151467.40547,1277927.417,870649400.49717,0.0,87292626.34913,56861639.80013,17255777.809750002,54256821.34725,3923.27087,38886397.26151,264286569.82931,712686.0825,1595046.12729,2342764.54409,24804294.04372,21862153.91674,0.0,0.0,2788735.30849,0.0,0.39956,491792.83717,134130753.57967,6861663.1738599995,621341570.7522,52791.2816,3226382.17823,76931862.98259,18346798.283600003,0,5098866.62497,574313.96554,63953919.14557,53139168.14374,430752530.89474,27846098.20481,0.0,276303261.96248,0.0,,,
2026-06-24,36915487104.29164,7425924949.96875,9138003799.89469,8861764761.32586,3550673017.97115,3351183705.52867,1448778563.46499,521977823.13558,577167568.9576299,132010616.19347,2770454409.31849,775003551.8874099,1219528979.49319,1997962630.4580202,781639511.6319,900445117.4864401,348465472.74667996,367397109.59389,94572699.83644001,4992242.03218,1370551.48981,0.75313,146772518.07354,0.37741,30602074.56706,121909.11811,82548943.53354001,0.0,649445.64501,12654711.65365,5860205.30926,31878653.026949998,31750080.844299998,0.0,4476139.42823,68012.62957,673901.3122,1660.28262,10228828.97006,1258157.81428,858565905.61998,0.0,86499965.18811,55949697.76522,17076360.04356,53550246.077659994,3852.02883,38078469.71027,260193784.30866,862468.5536,1570369.72765,2306519.1543799997,24377392.53038,21414025.61115,0.0,0.0,2631131.54792,0.0,0.39117,506737.68537,132055743.93939,6773491.66269,610047650.01186,51986.77204,3176469.88038,75741723.11478,15723522.63454,0,5019849.60831,563676.9198500001,62964548.74909,52046711.62774,420988404.51058,27415317.63676,0.0,275893922.76054,0.0,,,
2026-06-25,35679129369.83233,7187956911.470779,8933095946.350689,8590906037.8763,3450405041.56578,3233881512.78989,1401404264.91656,505134162.28999,562396911.31361,127481559.74986999,2695002049.77762,754576998.61066,1195343532.4674098,1969835404.3937201,766787369.0865,871858528.70186,337440889.73939997,356167536.45695996,92038393.75462,4839461.0652,1328680.3713,0.72929,142776197.82942998,0.36587,29551903.2659,118182.9681,80025839.79224,0.0,671197.2381,12267911.02069,5689858.3396000005,30904282.515529998,30937604.73129,0.0,3880716.4589,89593.098,380785.20725000004,1615.47097,10336540.82015,1219702.24325,836600876.2072,0.0,83819358.00096,53847132.80865,16423321.04787,52378594.329220004,3742.39696,38554694.019319996,254078576.68412,832923.5604,1524936.86111,2236022.51391,23674156.04754,20865964.16513,0.0,0.0,2424238.8202,0.0,0.37923,475060.79203,128019462.49397,7298565.94063,595984744.17025,50331.94229,3079381.13545,73426678.70601,15209826.85999,0,4869667.9219,547557.444,61040038.354499996,50714630.75692,411248684.62355,26577368.94482,0.0,280394035.29842,0.0,,,
2026-06-26,35122651264.94373,7061962885.23068,8776191389.08087,8415969832.76723,3391634341.88849,3179622999.23876,1362884437.30174,495041691.5597,552458796.78583,125082485.40197,2657306934.51278,740738370.44963,1152013387.83969,1933911579.0470998,750465035.26793,855463252.5436699,329652995.99164003,348111840.50489,89855440.58052999,4730451.75002,1027267.44071,0.71797,139931326.46705002,0.3587,28995713.00403,122346.77448,78456695.78356,0.0,652582.84431,11990453.6543,5579562.50198,30205281.482010003,30307662.52692,0.0,3792185.61464,76652.27027,380248.27503,1580.29195,11367068.58815,1192114.69853,822925103.4805,0.0,81787592.50744,52073513.14987,16135998.414870001,51565619.57125,3659.5735,37661430.914859995,249872111.44551998,807865.15851,1487944.9927,2185448.03813,23138687.78679,20456825.75691,0.0,0.0,5923621.99849,0.0,0.36692,660003.43412,125123884.76833,7580294.949320001,577991634.9162999,49391.82663,3016675.44026,71986932.35156,11734232.92339,0,4759524.49768,794141.5308399999,59659418.99803,49615758.2042,403024970.50447,25976235.05452,0.0,283016698.28764,0.0,,,
2026-06-27,35443298428.24343,7124429491.5126095,8806399204.45092,8431691449.81684,3367858692.59301,3247677765.6101303,1373092654.53469,497667883.0483,559968663.53531,79837189.02002001,2596049627.83605,746354330.35252,1157834627.59393,1929830176.89144,753798964.94898,855371406.08631,330744817.85153,349566750.09696996,90868074.07377,4750103.89314,1040435.4987100001,0.71905,140174492.92143,0.35989,29116903.0107,63147.42078,78542710.97521,0.0,816935.03996,12040372.62797,5587334.08107,30398922.983799998,30364263.43652,0.0,3808035.37146,93850.77167,633486.2720100001,1589.05059,10898105.32238,1197097.24157,829247375.49927,0.0,82370414.28466,52071884.424169995,11871527.16125,51499765.56334,3677.77088,37832095.20441,251210291.19494998,799651.02888,1498774.47788,2194583.04421,23235397.86689,22314654.79944,0.0,0.0,5694200.93206,0.0,0.37391,592039.50669,122654403.64212,8017007.0614,580405064.4161401,49506.92146,3022310.30844,72225975.33905,11686183.135750001,0,4779411.46903,789747.2298999999,59908770.47096,49810302.68254,406182957.29627,26084804.90066,0.0,286395051.86248,0.0,,,
2026-06-28,35459218795.62979,7147124542.84165,8827082472.21672,8462369648.57679,3377340944.04085,3264175319.97526,1380706619.64761,498180677.30723,561154860.55657,80126672.24011,2585658403.89447,749755820.1274401,1177340824.88145,1930878690.20245,754206394.23971,857528965.26774,331922598.58694,350838505.92968005,90985368.01439999,4767194.28138,1041473.81845,0.72137,140602636.73015,0.3604,29222839.61367,63236.66065,78828466.28303,0.0,816586.36043,12082968.391970001,5606024.1401700005,30441882.69389,30432694.2539,0.0,3821890.22172,88536.2915,638864.2863299999,1588.45792,11035087.05206,1201452.6641,832113341.40422,0.0,82522119.45909001,51930303.34905,11946454.602559999,51496421.293069996,3682.42622,37946853.040980004,252112789.20439,795681.09927,1498820.85801,2199527.94867,23287768.1058,22393048.3693,0.0,0.0,5618029.25656,0.0,0.37511,592724.53078,122930854.27403,8231073.70102,581532153.96903,49626.70683,3033306.43969,72328045.00873,11707016.83672,0,4796762.65897,786669.95982,60126737.640650004,49985367.94561,406776712.31947,26143597.41511,0.0,287821799.93598,0.0,,,
